source_row,movimiento,repeticion_id,ventana,fold
32072,015,015_0066,1,3
32073,015,015_0066,2,3
32074,015,015_0066,3,3
32075,015,015_0066,4,3
32076,015,015_0066,5,3
32077,015,015_0066,6,3
32078,015,015_0066,7,3
32079,015,015_0066,8,3
32080,015,015_0067,1,2
32081,015,015_0067,2,2
32082,015,015_0067,3,2
32083,015,015_0067,4,2
32084,015,015_0067,5,2
32085,015,015_0067,6,2
32086,015,015_0067,7,2
32087,015,015_0067,8,2
32088,015,015_0068,1,1
32089,015,015_0068,2,1
32090,015,015_0068,3,1
32091,015,015_0068,4,1
32092,015,015_0068,5,1
32093,015,015_0068,6,1
32094,015,015_0068,7,1
32095,015,015_0068,8,1
32096,015,015_0069,1,5
32097,015,015_0069,2,5
32098,015,015_0069,3,5
32099,015,015_0069,4,5
32100,015,015_0069,5,5
32101,015,015_0069,6,5
32102,015,015_0069,7,5
32103,015,015_0069,8,5
32104,015,015_0070,1,4
32105,015,015_0070,2,4
32106,015,015_0070,3,4
32107,015,015_0070,4,4
32108,015,015_0070,5,4
32109,015,015_0070,6,4
32110,015,015_0070,7,4
32111,015,015_0070,8,4
32112,015,015_0071,1,3
32113,015,015_0071,2,3
32114,015,015_0071,3,3
32115,015,015_0071,4,3
32116,015,015_0071,5,3
32117,015,015_0071,6,3
32118,015,015_0071,7,3
32119,015,015_0071,8,3
32120,015,015_0072,1,2
32121,015,015_0072,2,2
32122,015,015_0072,3,2
32123,015,015_0072,4,2
32124,015,015_0072,5,2
32125,015,015_0072,6,2
32126,015,015_0072,7,2
32127,015,015_0072,8,2
32128,015,015_0073,1,1
32129,015,015_0073,2,1
32130,015,015_0073,3,1
32131,015,015_0073,4,1
32132,015,015_0073,5,1
32133,015,015_0073,6,1
32134,015,015_0073,7,1
32135,015,015_0073,8,1
32136,015,015_0074,1,5
32137,015,015_0074,2,5
32138,015,015_0074,3,5
32139,015,015_0074,4,5
32140,015,015_0074,5,5
32141,015,015_0074,6,5
32142,015,015_0074,7,5
32143,015,015_0074,8,5
32144,015,015_0075,1,4
32145,015,015_0075,2,4
32146,015,015_0075,3,4
32147,015,015_0075,4,4
32148,015,015_0075,5,4
32149,015,015_0075,6,4
32150,015,015_0075,7,4
32151,015,015_0075,8,4
32152,015,015_0076,1,3
32153,015,015_0076,2,3
32154,015,015_0076,3,3
32155,015,015_0076,4,3
32156,015,015_0076,5,3
32157,015,015_0076,6,3
32158,015,015_0076,7,3
32159,015,015_0076,8,3
32160,015,015_0077,1,2
32161,015,015_0077,2,2
32162,015,015_0077,3,2
32163,015,015_0077,4,2
32164,015,015_0077,5,2
32165,015,015_0077,6,2
32166,015,015_0077,7,2
32167,015,015_0077,8,2
32168,015,015_0078,1,1
32169,015,015_0078,2,1
32170,015,015_0078,3,1
32171,015,015_0078,4,1
32172,015,015_0078,5,1
32173,015,015_0078,6,1
32174,015,015_0078,7,1
32175,015,015_0078,8,1
32176,015,015_0079,1,5
32177,015,015_0079,2,5
32178,015,015_0079,3,5
32179,015,015_0079,4,5
32180,015,015_0079,5,5
32181,015,015_0079,6,5
32182,015,015_0079,7,5
32183,015,015_0079,8,5
32184,015,015_0080,1,4
32185,015,015_0080,2,4
32186,015,015_0080,3,4
32187,015,015_0080,4,4
32188,015,015_0080,5,4
32189,015,015_0080,6,4
32190,015,015_0080,7,4
32191,015,015_0080,8,4
32192,015,015_0081,1,3
32193,015,015_0081,2,3
32194,015,015_0081,3,3
32195,015,015_0081,4,3
32196,015,015_0081,5,3
32197,015,015_0081,6,3
32198,015,015_0081,7,3
32199,015,015_0081,8,3
32200,015,015_0082,1,2
32201,015,015_0082,2,2
32202,015,015_0082,3,2
32203,015,015_0082,4,2
32204,015,015_0082,5,2
32205,015,015_0082,6,2
32206,015,015_0082,7,2
32207,015,015_0082,8,2
32208,015,015_0083,1,1
32209,015,015_0083,2,1
32210,015,015_0083,3,1
32211,015,015_0083,4,1
32212,015,015_0083,5,1
32213,015,015_0083,6,1
32214,015,015_0083,7,1
32215,015,015_0083,8,1
32216,015,015_0084,1,5
32217,015,015_0084,2,5
32218,015,015_0084,3,5
32219,015,015_0084,4,5
32220,015,015_0084,5,5
32221,015,015_0084,6,5
32222,015,015_0084,7,5
32223,015,015_0084,8,5
32224,015,015_0085,1,4
32225,015,015_0085,2,4
32226,015,015_0085,3,4
32227,015,015_0085,4,4
32228,015,015_0085,5,4
32229,015,015_0085,6,4
32230,015,015_0085,7,4
32231,015,015_0085,8,4
32232,015,015_0086,1,3
32233,015,015_0086,2,3
32234,015,015_0086,3,3
32235,015,015_0086,4,3
32236,015,015_0086,5,3
32237,015,015_0086,6,3
32238,015,015_0086,7,3
32239,015,015_0086,8,3
32240,015,015_0087,1,2
32241,015,015_0087,2,2
32242,015,015_0087,3,2
32243,015,015_0087,4,2
32244,015,015_0087,5,2
32245,015,015_0087,6,2
32246,015,015_0087,7,2
32247,015,015_0087,8,2
32248,015,015_0088,1,1
32249,015,015_0088,2,1
32250,015,015_0088,3,1
32251,015,015_0088,4,1
32252,015,015_0088,5,1
32253,015,015_0088,6,1
32254,015,015_0088,7,1
32255,015,015_0088,8,1
32256,015,015_0089,1,5
32257,015,015_0089,2,5
32258,015,015_0089,3,5
32259,015,015_0089,4,5
32260,015,015_0089,5,5
32261,015,015_0089,6,5
32262,015,015_0089,7,5
32263,015,015_0089,8,5
32264,015,015_0090,1,4
32265,015,015_0090,2,4
32266,015,015_0090,3,4
32267,015,015_0090,4,4
32268,015,015_0090,5,4
32269,015,015_0090,6,4
32270,015,015_0090,7,4
32271,015,015_0090,8,4
32272,015,015_0091,1,3
32273,015,015_0091,2,3
32274,015,015_0091,3,3
32275,015,015_0091,4,3
32276,015,015_0091,5,3
32277,015,015_0091,6,3
32278,015,015_0091,7,3
32279,015,015_0091,8,3
32280,015,015_0092,1,2
32281,015,015_0092,2,2
32282,015,015_0092,3,2
32283,015,015_0092,4,2
32284,015,015_0092,5,2
32285,015,015_0092,6,2
32286,015,015_0092,7,2
32287,015,015_0092,8,2
32288,015,015_0093,1,1
32289,015,015_0093,2,1
32290,015,015_0093,3,1
32291,015,015_0093,4,1
32292,015,015_0093,5,1
32293,015,015_0093,6,1
32294,015,015_0093,7,1
32295,015,015_0093,8,1
32296,015,015_0094,1,5
32297,015,015_0094,2,5
32298,015,015_0094,3,5
32299,015,015_0094,4,5
32300,015,015_0094,5,5
32301,015,015_0094,6,5
32302,015,015_0094,7,5
32303,015,015_0094,8,5
32304,015,015_0095,1,4
32305,015,015_0095,2,4
32306,015,015_0095,3,4
32307,015,015_0095,4,4
32308,015,015_0095,5,4
32309,015,015_0095,6,4
32310,015,015_0095,7,4
32311,015,015_0095,8,4
32312,015,015_0096,1,3
32313,015,015_0096,2,3
32314,015,015_0096,3,3
32315,015,015_0096,4,3
32316,015,015_0096,5,3
32317,015,015_0096,6,3
32318,015,015_0096,7,3
32319,015,015_0096,8,3
32320,015,015_0097,1,2
32321,015,015_0097,2,2
32322,015,015_0097,3,2
32323,015,015_0097,4,2
32324,015,015_0097,5,2
32325,015,015_0097,6,2
32326,015,015_0097,7,2
32327,015,015_0097,8,2
32328,015,015_0098,1,1
32329,015,015_0098,2,1
32330,015,015_0098,3,1
32331,015,015_0098,4,1
32332,015,015_0098,5,1
32333,015,015_0098,6,1
32334,015,015_0098,7,1
32335,015,015_0098,8,1
32336,015,015_0099,1,5
32337,015,015_0099,2,5
32338,015,015_0099,3,5
32339,015,015_0099,4,5
32340,015,015_0099,5,5
32341,015,015_0099,6,5
32342,015,015_0099,7,5
32343,015,015_0099,8,5
32344,015,015_0100,1,4
32345,015,015_0100,2,4
32346,015,015_0100,3,4
32347,015,015_0100,4,4
32348,015,015_0100,5,4
32349,015,015_0100,6,4
32350,015,015_0100,7,4
32351,015,015_0100,8,4
32352,015,015_0101,1,3
32353,015,015_0101,2,3
32354,015,015_0101,3,3
32355,015,015_0101,4,3
32356,015,015_0101,5,3
32357,015,015_0101,6,3
32358,015,015_0101,7,3
32359,015,015_0101,8,3
32360,015,015_0102,1,2
32361,015,015_0102,2,2
32362,015,015_0102,3,2
32363,015,015_0102,4,2
32364,015,015_0102,5,2
32365,015,015_0102,6,2
32366,015,015_0102,7,2
32367,015,015_0102,8,2
32368,015,015_0103,1,1
32369,015,015_0103,2,1
32370,015,015_0103,3,1
32371,015,015_0103,4,1
32372,015,015_0103,5,1
32373,015,015_0103,6,1
32374,015,015_0103,7,1
32375,015,015_0103,8,1
32376,015,015_0104,1,5
32377,015,015_0104,2,5
32378,015,015_0104,3,5
32379,015,015_0104,4,5
32380,015,015_0104,5,5
32381,015,015_0104,6,5
32382,015,015_0104,7,5
32383,015,015_0104,8,5
32384,015,015_0105,1,4
32385,015,015_0105,2,4
32386,015,015_0105,3,4
32387,015,015_0105,4,4
32388,015,015_0105,5,4
32389,015,015_0105,6,4
32390,015,015_0105,7,4
32391,015,015_0105,8,4
32392,015,015_0106,1,3
32393,015,015_0106,2,3
32394,015,015_0106,3,3
32395,015,015_0106,4,3
32396,015,015_0106,5,3
32397,015,015_0106,6,3
32398,015,015_0106,7,3
32399,015,015_0106,8,3
32400,015,015_0107,1,2
32401,015,015_0107,2,2
32402,015,015_0107,3,2
32403,015,015_0107,4,2
32404,015,015_0107,5,2
32405,015,015_0107,6,2
32406,015,015_0107,7,2
32407,015,015_0107,8,2
32408,015,015_0108,1,1
32409,015,015_0108,2,1
32410,015,015_0108,3,1
32411,015,015_0108,4,1
32412,015,015_0108,5,1
32413,015,015_0108,6,1
32414,015,015_0108,7,1
32415,015,015_0108,8,1
32416,015,015_0109,1,5
32417,015,015_0109,2,5
32418,015,015_0109,3,5
32419,015,015_0109,4,5
32420,015,015_0109,5,5
32421,015,015_0109,6,5
32422,015,015_0109,7,5
32423,015,015_0109,8,5
32424,015,015_0110,1,4
32425,015,015_0110,2,4
32426,015,015_0110,3,4
32427,015,015_0110,4,4
32428,015,015_0110,5,4
32429,015,015_0110,6,4
32430,015,015_0110,7,4
32431,015,015_0110,8,4
32432,015,015_0111,1,3
32433,015,015_0111,2,3
32434,015,015_0111,3,3
32435,015,015_0111,4,3
32436,015,015_0111,5,3
32437,015,015_0111,6,3
32438,015,015_0111,7,3
32439,015,015_0111,8,3
32440,015,015_0112,1,2
32441,015,015_0112,2,2
32442,015,015_0112,3,2
32443,015,015_0112,4,2
32444,015,015_0112,5,2
32445,015,015_0112,6,2
32446,015,015_0112,7,2
32447,015,015_0112,8,2
32448,015,015_0113,1,1
32449,015,015_0113,2,1
32450,015,015_0113,3,1
32451,015,015_0113,4,1
32452,015,015_0113,5,1
32453,015,015_0113,6,1
32454,015,015_0113,7,1
32455,015,015_0113,8,1
32456,015,015_0114,1,5
32457,015,015_0114,2,5
32458,015,015_0114,3,5
32459,015,015_0114,4,5
32460,015,015_0114,5,5
32461,015,015_0114,6,5
32462,015,015_0114,7,5
32463,015,015_0114,8,5
32464,015,015_0115,1,4
32465,015,015_0115,2,4
32466,015,015_0115,3,4
32467,015,015_0115,4,4
32468,015,015_0115,5,4
32469,015,015_0115,6,4
32470,015,015_0115,7,4
32471,015,015_0115,8,4
32472,015,015_0116,1,3
32473,015,015_0116,2,3
32474,015,015_0116,3,3
32475,015,015_0116,4,3
32476,015,015_0116,5,3
32477,015,015_0116,6,3
32478,015,015_0116,7,3
32479,015,015_0116,8,3
32480,015,015_0117,1,2
32481,015,015_0117,2,2
32482,015,015_0117,3,2
32483,015,015_0117,4,2
32484,015,015_0117,5,2
32485,015,015_0117,6,2
32486,015,015_0117,7,2
32487,015,015_0117,8,2
32488,015,015_0118,1,1
32489,015,015_0118,2,1
32490,015,015_0118,3,1
32491,015,015_0118,4,1
32492,015,015_0118,5,1
32493,015,015_0118,6,1
32494,015,015_0118,7,1
32495,015,015_0118,8,1
32496,015,015_0119,1,5
32497,015,015_0119,2,5
32498,015,015_0119,3,5
32499,015,015_0119,4,5
32500,015,015_0119,5,5
32501,015,015_0119,6,5
32502,015,015_0119,7,5
32503,015,015_0119,8,5
32504,015,015_0120,1,4
32505,015,015_0120,2,4
32506,015,015_0120,3,4
32507,015,015_0120,4,4
32508,015,015_0120,5,4
32509,015,015_0120,6,4
32510,015,015_0120,7,4
32511,015,015_0120,8,4
32512,015,015_0121,1,3
32513,015,015_0121,2,3
32514,015,015_0121,3,3
32515,015,015_0121,4,3
32516,015,015_0121,5,3
32517,015,015_0121,6,3
32518,015,015_0121,7,3
32519,015,015_0121,8,3
32520,015,015_0122,1,2
32521,015,015_0122,2,2
32522,015,015_0122,3,2
32523,015,015_0122,4,2
32524,015,015_0122,5,2
32525,015,015_0122,6,2
32526,015,015_0122,7,2
32527,015,015_0122,8,2
32528,015,015_0123,1,1
32529,015,015_0123,2,1
32530,015,015_0123,3,1
32531,015,015_0123,4,1
32532,015,015_0123,5,1
32533,015,015_0123,6,1
32534,015,015_0123,7,1
32535,015,015_0123,8,1
32536,015,015_0124,1,5
32537,015,015_0124,2,5
32538,015,015_0124,3,5
32539,015,015_0124,4,5
32540,015,015_0124,5,5
32541,015,015_0124,6,5
32542,015,015_0124,7,5
32543,015,015_0124,8,5
32544,015,015_0125,1,4
32545,015,015_0125,2,4
32546,015,015_0125,3,4
32547,015,015_0125,4,4
32548,015,015_0125,5,4
32549,015,015_0125,6,4
32550,015,015_0125,7,4
32551,015,015_0125,8,4
32552,015,015_0126,1,3
32553,015,015_0126,2,3
32554,015,015_0126,3,3
32555,015,015_0126,4,3
32556,015,015_0126,5,3
32557,015,015_0126,6,3
32558,015,015_0126,7,3
32559,015,015_0126,8,3
32560,015,015_0127,1,2
32561,015,015_0127,2,2
32562,015,015_0127,3,2
32563,015,015_0127,4,2
32564,015,015_0127,5,2
32565,015,015_0127,6,2
32566,015,015_0127,7,2
32567,015,015_0127,8,2
32568,015,015_0128,1,1
32569,015,015_0128,2,1
32570,015,015_0128,3,1
32571,015,015_0128,4,1
32572,015,015_0128,5,1
32573,015,015_0128,6,1
32574,015,015_0128,7,1
32575,015,015_0128,8,1
32576,015,015_0129,1,5
32577,015,015_0129,2,5
32578,015,015_0129,3,5
32579,015,015_0129,4,5
32580,015,015_0129,5,5
32581,015,015_0129,6,5
32582,015,015_0129,7,5
32583,015,015_0129,8,5
32584,015,015_0130,1,4
32585,015,015_0130,2,4
32586,015,015_0130,3,4
32587,015,015_0130,4,4
32588,015,015_0130,5,4
32589,015,015_0130,6,4
32590,015,015_0130,7,4
32591,015,015_0130,8,4
32592,015,015_0131,1,3
32593,015,015_0131,2,3
32594,015,015_0131,3,3
32595,015,015_0131,4,3
32596,015,015_0131,5,3
32597,015,015_0131,6,3
32598,015,015_0131,7,3
32599,015,015_0131,8,3
32600,015,015_0132,1,2
32601,015,015_0132,2,2
32602,015,015_0132,3,2
32603,015,015_0132,4,2
32604,015,015_0132,5,2
32605,015,015_0132,6,2
32606,015,015_0132,7,2
32607,015,015_0132,8,2
32608,015,015_0133,1,1
32609,015,015_0133,2,1
32610,015,015_0133,3,1
32611,015,015_0133,4,1
32612,015,015_0133,5,1
32613,015,015_0133,6,1
32614,015,015_0133,7,1
32615,015,015_0133,8,1
32616,015,015_0134,1,5
32617,015,015_0134,2,5
32618,015,015_0134,3,5
32619,015,015_0134,4,5
32620,015,015_0134,5,5
32621,015,015_0134,6,5
32622,015,015_0134,7,5
32623,015,015_0134,8,5
32624,015,015_0135,1,4
32625,015,015_0135,2,4
32626,015,015_0135,3,4
32627,015,015_0135,4,4
32628,015,015_0135,5,4
32629,015,015_0135,6,4
32630,015,015_0135,7,4
32631,015,015_0135,8,4
32632,015,015_0136,1,3
32633,015,015_0136,2,3
32634,015,015_0136,3,3
32635,015,015_0136,4,3
32636,015,015_0136,5,3
32637,015,015_0136,6,3
32638,015,015_0136,7,3
32639,015,015_0136,8,3
32640,015,015_0137,1,2
32641,015,015_0137,2,2
32642,015,015_0137,3,2
32643,015,015_0137,4,2
32644,015,015_0137,5,2
32645,015,015_0137,6,2
32646,015,015_0137,7,2
32647,015,015_0137,8,2
32648,015,015_0138,1,1
32649,015,015_0138,2,1
32650,015,015_0138,3,1
32651,015,015_0138,4,1
32652,015,015_0138,5,1
32653,015,015_0138,6,1
32654,015,015_0138,7,1
32655,015,015_0138,8,1
32656,015,015_0139,1,5
32657,015,015_0139,2,5
32658,015,015_0139,3,5
32659,015,015_0139,4,5
32660,015,015_0139,5,5
32661,015,015_0139,6,5
32662,015,015_0139,7,5
32663,015,015_0139,8,5
32664,015,015_0140,1,4
32665,015,015_0140,2,4
32666,015,015_0140,3,4
32667,015,015_0140,4,4
32668,015,015_0140,5,4
32669,015,015_0140,6,4
32670,015,015_0140,7,4
32671,015,015_0140,8,4
32672,015,015_0141,1,3
32673,015,015_0141,2,3
32674,015,015_0141,3,3
32675,015,015_0141,4,3
32676,015,015_0141,5,3
32677,015,015_0141,6,3
32678,015,015_0141,7,3
32679,015,015_0141,8,3
32680,015,015_0142,1,2
32681,015,015_0142,2,2
32682,015,015_0142,3,2
32683,015,015_0142,4,2
32684,015,015_0142,5,2
32685,015,015_0142,6,2
32686,015,015_0142,7,2
32687,015,015_0142,8,2
32688,015,015_0143,1,1
32689,015,015_0143,2,1
32690,015,015_0143,3,1
32691,015,015_0143,4,1
32692,015,015_0143,5,1
32693,015,015_0143,6,1
32694,015,015_0143,7,1
32695,015,015_0143,8,1
32696,015,015_0144,1,5
32697,015,015_0144,2,5
32698,015,015_0144,3,5
32699,015,015_0144,4,5
32700,015,015_0144,5,5
32701,015,015_0144,6,5
32702,015,015_0144,7,5
32703,015,015_0144,8,5
32704,015,015_0145,1,4
32705,015,015_0145,2,4
32706,015,015_0145,3,4
32707,015,015_0145,4,4
32708,015,015_0145,5,4
32709,015,015_0145,6,4
32710,015,015_0145,7,4
32711,015,015_0145,8,4
32712,015,015_0146,1,3
32713,015,015_0146,2,3
32714,015,015_0146,3,3
32715,015,015_0146,4,3
32716,015,015_0146,5,3
32717,015,015_0146,6,3
32718,015,015_0146,7,3
32719,015,015_0146,8,3
32720,015,015_0147,1,2
32721,015,015_0147,2,2
32722,015,015_0147,3,2
32723,015,015_0147,4,2
32724,015,015_0147,5,2
32725,015,015_0147,6,2
32726,015,015_0147,7,2
32727,015,015_0147,8,2
32728,015,015_0148,1,1
32729,015,015_0148,2,1
32730,015,015_0148,3,1
32731,015,015_0148,4,1
32732,015,015_0148,5,1
32733,015,015_0148,6,1
32734,015,015_0148,7,1
32735,015,015_0148,8,1
32736,015,015_0149,1,5
32737,015,015_0149,2,5
32738,015,015_0149,3,5
32739,015,015_0149,4,5
32740,015,015_0149,5,5
32741,015,015_0149,6,5
32742,015,015_0149,7,5
32743,015,015_0149,8,5
32744,015,015_0150,1,4
32745,015,015_0150,2,4
32746,015,015_0150,3,4
32747,015,015_0150,4,4
32748,015,015_0150,5,4
32749,015,015_0150,6,4
32750,015,015_0150,7,4
32751,015,015_0150,8,4
32752,015,015_0151,1,3
32753,015,015_0151,2,3
32754,015,015_0151,3,3
32755,015,015_0151,4,3
32756,015,015_0151,5,3
32757,015,015_0151,6,3
32758,015,015_0151,7,3
32759,015,015_0151,8,3
32760,015,015_0152,1,2
32761,015,015_0152,2,2
32762,015,015_0152,3,2
32763,015,015_0152,4,2
32764,015,015_0152,5,2
32765,015,015_0152,6,2
32766,015,015_0152,7,2
32767,015,015_0152,8,2
32768,015,015_0153,1,1
32769,015,015_0153,2,1
32770,015,015_0153,3,1
32771,015,015_0153,4,1
32772,015,015_0153,5,1
32773,015,015_0153,6,1
32774,015,015_0153,7,1
32775,015,015_0153,8,1
32776,015,015_0154,1,5
32777,015,015_0154,2,5
32778,015,015_0154,3,5
32779,015,015_0154,4,5
32780,015,015_0154,5,5
32781,015,015_0154,6,5
32782,015,015_0154,7,5
32783,015,015_0154,8,5
32784,015,015_0155,1,4
32785,015,015_0155,2,4
32786,015,015_0155,3,4
32787,015,015_0155,4,4
32788,015,015_0155,5,4
32789,015,015_0155,6,4
32790,015,015_0155,7,4
32791,015,015_0155,8,4
32792,015,015_0156,1,3
32793,015,015_0156,2,3
32794,015,015_0156,3,3
32795,015,015_0156,4,3
32796,015,015_0156,5,3
32797,015,015_0156,6,3
32798,015,015_0156,7,3
32799,015,015_0156,8,3
32800,015,015_0157,1,2
32801,015,015_0157,2,2
32802,015,015_0157,3,2
32803,015,015_0157,4,2
32804,015,015_0157,5,2
32805,015,015_0157,6,2
32806,015,015_0157,7,2
32807,015,015_0157,8,2
32808,015,015_0158,1,1
32809,015,015_0158,2,1
32810,015,015_0158,3,1
32811,015,015_0158,4,1
32812,015,015_0158,5,1
32813,015,015_0158,6,1
32814,015,015_0158,7,1
32815,015,015_0158,8,1
32816,015,015_0159,1,5
32817,015,015_0159,2,5
32818,015,015_0159,3,5
32819,015,015_0159,4,5
32820,015,015_0159,5,5
32821,015,015_0159,6,5
32822,015,015_0159,7,5
32823,015,015_0159,8,5
32824,015,015_0160,1,4
32825,015,015_0160,2,4
32826,015,015_0160,3,4
32827,015,015_0160,4,4
32828,015,015_0160,5,4
32829,015,015_0160,6,4
32830,015,015_0160,7,4
32831,015,015_0160,8,4
32832,015,015_0161,1,3
32833,015,015_0161,2,3
32834,015,015_0161,3,3
32835,015,015_0161,4,3
32836,015,015_0161,5,3
32837,015,015_0161,6,3
32838,015,015_0161,7,3
32839,015,015_0161,8,3
32840,015,015_0162,1,2
32841,015,015_0162,2,2
32842,015,015_0162,3,2
32843,015,015_0162,4,2
32844,015,015_0162,5,2
32845,015,015_0162,6,2
32846,015,015_0162,7,2
32847,015,015_0162,8,2
32848,015,015_0163,1,1
32849,015,015_0163,2,1
32850,015,015_0163,3,1
32851,015,015_0163,4,1
32852,015,015_0163,5,1
32853,015,015_0163,6,1
32854,015,015_0163,7,1
32855,015,015_0163,8,1
32856,015,015_0164,1,5
32857,015,015_0164,2,5
32858,015,015_0164,3,5
32859,015,015_0164,4,5
32860,015,015_0164,5,5
32861,015,015_0164,6,5
32862,015,015_0164,7,5
32863,015,015_0164,8,5
32864,015,015_0165,1,4
32865,015,015_0165,2,4
32866,015,015_0165,3,4
32867,015,015_0165,4,4
32868,015,015_0165,5,4
32869,015,015_0165,6,4
32870,015,015_0165,7,4
32871,015,015_0165,8,4
32872,015,015_0166,1,3
32873,015,015_0166,2,3
32874,015,015_0166,3,3
32875,015,015_0166,4,3
32876,015,015_0166,5,3
32877,015,015_0166,6,3
32878,015,015_0166,7,3
32879,015,015_0166,8,3
32880,015,015_0167,1,2
32881,015,015_0167,2,2
32882,015,015_0167,3,2
32883,015,015_0167,4,2
32884,015,015_0167,5,2
32885,015,015_0167,6,2
32886,015,015_0167,7,2
32887,015,015_0167,8,2
32888,015,015_0168,1,1
32889,015,015_0168,2,1
32890,015,015_0168,3,1
32891,015,015_0168,4,1
32892,015,015_0168,5,1
32893,015,015_0168,6,1
32894,015,015_0168,7,1
32895,015,015_0168,8,1
32896,015,015_0169,1,5
32897,015,015_0169,2,5
32898,015,015_0169,3,5
32899,015,015_0169,4,5
32900,015,015_0169,5,5
32901,015,015_0169,6,5
32902,015,015_0169,7,5
32903,015,015_0169,8,5
32904,015,015_0170,1,4
32905,015,015_0170,2,4
32906,015,015_0170,3,4
32907,015,015_0170,4,4
32908,015,015_0170,5,4
32909,015,015_0170,6,4
32910,015,015_0170,7,4
32911,015,015_0170,8,4
32912,015,015_0171,1,3
32913,015,015_0171,2,3
32914,015,015_0171,3,3
32915,015,015_0171,4,3
32916,015,015_0171,5,3
32917,015,015_0171,6,3
32918,015,015_0171,7,3
32919,015,015_0171,8,3
32920,015,015_0172,1,2
32921,015,015_0172,2,2
32922,015,015_0172,3,2
32923,015,015_0172,4,2
32924,015,015_0172,5,2
32925,015,015_0172,6,2
32926,015,015_0172,7,2
32927,015,015_0172,8,2
32928,015,015_0173,1,1
32929,015,015_0173,2,1
32930,015,015_0173,3,1
32931,015,015_0173,4,1
32932,015,015_0173,5,1
32933,015,015_0173,6,1
32934,015,015_0173,7,1
32935,015,015_0173,8,1
32936,015,015_0174,1,5
32937,015,015_0174,2,5
32938,015,015_0174,3,5
32939,015,015_0174,4,5
32940,015,015_0174,5,5
32941,015,015_0174,6,5
32942,015,015_0174,7,5
32943,015,015_0174,8,5
32944,015,015_0175,1,4
32945,015,015_0175,2,4
32946,015,015_0175,3,4
32947,015,015_0175,4,4
32948,015,015_0175,5,4
32949,015,015_0175,6,4
32950,015,015_0175,7,4
32951,015,015_0175,8,4
32952,015,015_0176,1,3
32953,015,015_0176,2,3
32954,015,015_0176,3,3
32955,015,015_0176,4,3
32956,015,015_0176,5,3
32957,015,015_0176,6,3
32958,015,015_0176,7,3
32959,015,015_0176,8,3
32960,015,015_0177,1,2
32961,015,015_0177,2,2
32962,015,015_0177,3,2
32963,015,015_0177,4,2
32964,015,015_0177,5,2
32965,015,015_0177,6,2
32966,015,015_0177,7,2
32967,015,015_0177,8,2
32968,015,015_0178,1,1
32969,015,015_0178,2,1
32970,015,015_0178,3,1
32971,015,015_0178,4,1
32972,015,015_0178,5,1
32973,015,015_0178,6,1
32974,015,015_0178,7,1
32975,015,015_0178,8,1
32976,015,015_0179,1,5
32977,015,015_0179,2,5
32978,015,015_0179,3,5
32979,015,015_0179,4,5
32980,015,015_0179,5,5
32981,015,015_0179,6,5
32982,015,015_0179,7,5
32983,015,015_0179,8,5
32984,015,015_0180,1,4
32985,015,015_0180,2,4
32986,015,015_0180,3,4
32987,015,015_0180,4,4
32988,015,015_0180,5,4
32989,015,015_0180,6,4
32990,015,015_0180,7,4
32991,015,015_0180,8,4
32992,015,015_0181,1,3
32993,015,015_0181,2,3
32994,015,015_0181,3,3
32995,015,015_0181,4,3
32996,015,015_0181,5,3
32997,015,015_0181,6,3
32998,015,015_0181,7,3
32999,015,015_0181,8,3
33000,015,015_0182,1,2
33001,015,015_0182,2,2
33002,015,015_0182,3,2
33003,015,015_0182,4,2
33004,015,015_0182,5,2
33005,015,015_0182,6,2
33006,015,015_0182,7,2
33007,015,015_0182,8,2
33008,015,015_0183,1,1
33009,015,015_0183,2,1
33010,015,015_0183,3,1
33011,015,015_0183,4,1
33012,015,015_0183,5,1
33013,015,015_0183,6,1
33014,015,015_0183,7,1
33015,015,015_0183,8,1
33016,015,015_0184,1,5
33017,015,015_0184,2,5
33018,015,015_0184,3,5
33019,015,015_0184,4,5
33020,015,015_0184,5,5
33021,015,015_0184,6,5
33022,015,015_0184,7,5
33023,015,015_0184,8,5
33024,015,015_0185,1,4
33025,015,015_0185,2,4
33026,015,015_0185,3,4
33027,015,015_0185,4,4
33028,015,015_0185,5,4
33029,015,015_0185,6,4
33030,015,015_0185,7,4
33031,015,015_0185,8,4
33032,015,015_0186,1,3
33033,015,015_0186,2,3
33034,015,015_0186,3,3
33035,015,015_0186,4,3
33036,015,015_0186,5,3
33037,015,015_0186,6,3
33038,015,015_0186,7,3
33039,015,015_0186,8,3
33040,015,015_0187,1,2
33041,015,015_0187,2,2
33042,015,015_0187,3,2
33043,015,015_0187,4,2
33044,015,015_0187,5,2
33045,015,015_0187,6,2
33046,015,015_0187,7,2
33047,015,015_0187,8,2
33048,015,015_0188,1,1
33049,015,015_0188,2,1
33050,015,015_0188,3,1
33051,015,015_0188,4,1
33052,015,015_0188,5,1
33053,015,015_0188,6,1
33054,015,015_0188,7,1
33055,015,015_0188,8,1
33056,015,015_0189,1,5
33057,015,015_0189,2,5
33058,015,015_0189,3,5
33059,015,015_0189,4,5
33060,015,015_0189,5,5
33061,015,015_0189,6,5
33062,015,015_0189,7,5
33063,015,015_0189,8,5
33064,015,015_0190,1,4
33065,015,015_0190,2,4
33066,015,015_0190,3,4
33067,015,015_0190,4,4
33068,015,015_0190,5,4
33069,015,015_0190,6,4
